Hogwarts House,Best Hand,Arithmancy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
Hufflepuff,0,62135.0,6.273324357618692,-2.2282775706040017,1.725,-596.0573158174948,420.69438457643577,4.0189947490943005,1054.2611655955145,5.322646475585475,0.3388603845793694,-244.70598,10.46
Hufflepuff,0,1775.0,3.238427121840092,-7.52501894191985,5.1610000000000005,0.4681370618813574,366.542930123418,9.214219009508186,1011.29451041738,7.117096186536193,0.1639813561553572,-243.12244,1.53
Hufflepuff,0,49822.37380952381,4.639782290727759,-5.72782214091471,7.938,-313.4671402062998,401.2322511385158,7.014270929761523,1034.3206795388833,4.0682062367883365,0.9739031227252268,-241.68552999999997,-30.57
Hufflepuff,0,45783.0,4.032515407358299,-5.4518119958997655,6.367000000000001,-415.2059018698471,390.4738137312259,3.9346392204218494,1047.950901523296,3.3875765153249224,0.671013469925733,-244.34449,-8.48
Hufflepuff,0,41002.0,7.433887889603149,-5.009054165532876,4.378,-470.87257932996664,399.9310201456256,2.7037055154047103,1040.667870394583,2.9446756100290954,0.5665889409727437,-243.72801,52.66
Gryffindor,0,52433.0,-5.704310342119002,-3.823280765445562,4.457,-239.32451016418824,639.1714214405799,-3.870798640463848,968.3324075706068,5.539824223019147,-0.8326577860786851,-251.03932000000003,161.71
Hufflepuff,0,38860.0,2.9439783019412347,-5.665356060266589,6.2479999999999976,-293.3137766763246,360.8650784212755,5.70056257248696,1043.823148431306,3.6592087046339232,1.6748712675834347,-244.46638,-39.87
Hufflepuff,0,54267.0,6.561746803154089,-1.8307434777484013,3.755,-458.3751591142663,346.89826052188386,4.5968785852645135,1051.2022332382835,1.2601796302136616,-0.0432962145536697,-242.73467,-34.85
Hufflepuff,0,66565.0,4.45404862959058,-3.6198001021914967,4.7989999999999995,-866.8427272644722,452.7848731514724,7.87236895670368,1071.8149474606157,10.360315166602984,-1.6660242860479877,-243.37157,-36.79
Hufflepuff,0,64990.0,3.851663148847189,-2.8547919543556053,4.8,-564.4407452400969,399.2280784833497,4.379618442391008,1061.3683721717452,4.059970862783352,0.7554354451919371,-244.45512999999997,-41.84
Gryffindor,0,44730.0,-5.588384189150607,-5.729054680305334,4.676,-281.4637453230476,594.5700101525472,-3.0708666195651237,966.9474865022328,5.2837520191652745,-0.0380982391804373,-252.40981,154.2
Hufflepuff,1,48086.0,2.52618153586077,-5.798379689889284,2.9219999999999997,-519.6189312470848,363.96582505592505,8.447594446661071,1059.8060299858091,8.700228300758884,-0.7282339739657919,-247.19638,-63.52
Gryffindor,1,49822.37380952381,-4.482701830151101,-5.9142054410900124,5.416,-353.5591723499984,602.028295658556,-5.612096214047023,934.4976145247472,0.1845183888923851,-1.1382949656920789,-253.87987,187.81
Gryffindor,0,40949.0,-6.710169597290131,-4.307461438252797,3.699,-794.2185604748418,538.8803199866671,-4.920976287823453,939.720181744274,2.1008494753551297,1.614348697169676,-255.60148,185.5
Hufflepuff,1,79331.0,5.594671781046247,-4.0431567553743175,4.898,-607.0508708698908,360.8538857261409,3.1731092191643926,1067.4606531651157,1.0187578573317206,-0.7318431236194269,-246.0614,-53.39
Gryffindor,0,48115.0,-4.936865995156434,-5.26453518706946,5.6679999999999975,-159.97979578022282,597.2128748307258,-2.601618698655789,986.713972813056,5.484833090287914,0.5163330929597502,-250.21028,124.23
Hufflepuff,0,26596.0,4.269317077750986,-5.9656668440657405,6.03,-102.81939115452002,409.9452290235061,10.870464705514596,1012.3407961757016,7.601552751044572,-1.5373921865492295,-240.96103,-27.51
Gryffindor,1,45877.0,-4.8840121910758985,-2.3751010129534125,5.614,-697.1365749912079,607.3954926308081,-6.969016028257742,940.4520859162884,0.8068602205410174,-0.3092454772709351,-251.18317,220.86
Hufflepuff,1,42591.0,4.972162114640804,-4.7456466570309805,5.2620000000000005,-418.6453052243064,406.318983111972,3.4828064477799865,1043.8162625321434,3.79645838062994,0.0866784061337723,-243.87933,19.3
Gryffindor,1,42293.0,-3.4276910217983634,-5.31098888108585,6.1979999999999995,-465.09550513655034,631.0143822263242,-4.862880655601323,977.0619657903746,5.362986029783387,0.5330201677453619,-249.79968,200.38
Hufflepuff,1,42577.0,8.576817271361147,-4.243224574806332,4.1610000000000005,-153.13022387998706,337.19150756573936,7.362512461529608,1018.6867021788762,0.763940032436202,-0.2009796114618522,-241.51467,-21.83
Hufflepuff,1,66774.0,6.438242984161848,-2.27437621017206,4.072,-503.1174492796894,416.3137629929717,7.7655976010362675,1044.1911270539692,5.345871804032165,-1.3986324117004638,-241.77571,-42.81
Hufflepuff,0,42847.0,5.181160583266419,-5.77234856069598,2.758,-318.7399575431325,419.5738353586065,3.206781151560912,1032.6361878659786,4.767945923280159,0.3053778436015683,-246.42805,48.8
Hufflepuff,1,41006.0,2.03124568915557,-6.943322075781324,7.561,-422.5349452671631,417.35645565165305,3.51866875307088,1049.5241702410026,5.070320265687394,-0.1587429742207667,-245.36754,2.22
Gryffindor,0,49822.37380952381,-4.028032265411556,-6.406720357262667,5.433,-461.7680535540677,647.0015302794637,-4.760202670840381,953.2025372977664,5.594904321606584,-0.0890792146158354,-251.80497999999997,227.98
Hufflepuff,1,53099.0,3.0422255970190637,-6.1113486503047465,6.437,-730.7727826425125,423.6354881734318,3.0900943558282776,1072.3565042341156,6.592267544020332,-0.4176109734731165,-246.02061,1.49
Hufflepuff,1,72295.0,4.465065898178499,-5.26332536374359,5.626,-503.2211206907488,363.83021640827315,3.177358558903636,1063.0171654269875,1.3595326441001476,-2.0441768081630025,-246.58563,-50.09
Hufflepuff,0,44094.0,3.651077278036276,-4.915810088062119,5.083,-394.2200082733307,391.9935417006461,6.7258490501930375,1043.8143337869874,5.832759512809857,-0.9274521333823246,-244.05744,-30.05
Gryffindor,0,41034.0,-4.316909360524635,-6.514999608709228,5.471,-499.0272687677789,607.2816528962687,-5.288429257783419,942.1237204885288,3.14941134996067,0.0821345113089386,-253.00482999999997,223.19
Hufflepuff,0,47886.0,3.87089729521846,-4.809236332127161,5.445,-428.61199457775285,378.77825263632377,7.971454372498657,1048.0572984720388,5.989586767074523,0.3085015132489081,-243.52366,-55.79
Hufflepuff,0,52268.0,3.128570833602728,-6.331277156839608,6.5089999999999995,-734.9392540929215,430.7268642031872,1.6422657355804695,1071.0038000661957,5.858556345754444,0.0080270699614756,-246.4891,22.69
Gryffindor,1,36467.0,-6.005137508490438,-6.3011917128789126,4.474,-439.672360059722,558.9078755221758,-3.754066172102528,947.1983325098108,3.5325853044639532,-0.0889275928926895,-254.29191,177.01
Gryffindor,0,49688.0,-4.038016149079205,-6.927692364428077,5.593999999999999,-426.21087136076306,595.983416842946,-6.349633410923094,923.0555131338876,-0.0354743752062738,-0.2673291860957605,-254.25575,228.79
Hufflepuff,0,56730.0,7.897291405275576,-3.7542880538958134,4.574,-523.1579199505159,380.5109728339032,1.2431646648172716,1048.7889315804346,2.201209758539505,-1.4268630587829003,-242.84708,-0.05
Hufflepuff,1,49093.0,4.360554738248516,-5.1196770667855525,5.875,-378.8986767259272,417.06510685492265,8.090267403949113,1038.628670675449,6.635063323294299,0.182990427641638,-242.67815,-33.59
Hufflepuff,0,66692.0,5.037105157544496,-2.4821131415207023,5.6339999999999995,-661.831672052835,460.8610633500603,5.9928058451293005,1055.2656920444492,6.743775739963195,-1.04300282168983,-241.77286,-19.04
Gryffindor,1,30788.0,-5.877094945620217,-7.422772325417572,4.495,-618.5908116446836,560.1524240856609,-2.227251867957805,960.8971875523732,6.762301327841233,-0.07113180682632425,-254.44193,175.93
Gryffindor,0,47145.0,-6.929163703457602,-4.197173767552308,3.2880000000000003,-826.4681660237908,544.5216736119394,-5.685821010237612,922.9279695811896,0.6975286226368418,-0.4468225808297018,-256.87119,200.32
Hufflepuff,0,38917.0,7.283881589770303,-5.414402797627196,4.52,-597.6140321767448,396.7957355451247,1.2431646648172716,1051.0770976696656,3.0926681796150395,1.0745918748279664,-244.57664,67.04
Gryffindor,0,37702.0,-5.5867512268673085,-4.474098508648656,4.649,-596.4270446987322,560.8055867665008,-5.753091276620897,939.7940310976476,1.309745063365357,-0.302280349057091,-253.6374,202.4
Hufflepuff,0,58658.0,5.292818552382909,-3.938507532762327,4.802,-663.1607172620577,461.4497571737206,3.3869762788195765,1055.7611320841202,6.3408153570386085,2.3338447372663635,-243.91672999999997,30.0
Gryffindor,1,52510.0,-6.337557205127222,-3.477563164522848,4.885,-351.8122573439852,576.4127727578856,-4.066826991730523,951.3182118021408,1.8815763618634969,-0.07113180682632425,-252.32769,142.41
Hufflepuff,1,34066.0,3.441773503331206,-5.696190988885263,6.376,-298.70618505327894,420.1859571607668,7.518985126709123,1031.4821743329117,6.854014109502383,-0.0622299656359615,-242.57025,-11.12
Hufflepuff,1,41732.0,1.1845714682715078,-6.7620894241275575,7.565,-492.03186635116793,408.326957801984,3.927966252745384,1059.74621357296,5.926594084304768,-0.255054569422982,-245.74732000000003,-17.07
Hufflepuff,1,29560.0,3.2898418192781405,-5.328765968028309,6.0820000000000025,-553.9095056688276,409.749351551069,6.0389533005894185,1052.9472127164022,7.807274858238799,1.9051376146093937,-243.24016,1.62
Gryffindor,1,49822.37380952381,-7.285866245922962,-6.400067615698987,4.378,-279.30710601680875,518.2174417485733,-2.765431168533657,942.123215589615,2.8103070120335896,-0.5295097078618021,-254.59946,148.85
Hufflepuff,1,13733.0,5.783207823822317,-9.706176787699926,6.7360000000000015,-709.6679237827252,394.611044209752,7.307275843837103,1055.0903448510105,10.2058269558088,-0.4174139496909165,-244.03257,43.22
Hufflepuff,0,27282.0,5.020075953037778,-6.927433222696292,4.391,-242.35003504037343,385.5675051703364,8.75006740903067,1025.5198970477368,7.229162275349704,0.3157751169864003,-243.8036,-3.89
Hufflepuff,1,22301.0,6.817740048690455,-7.852455080088474,4.398,-437.51787442395624,446.892123655856,2.8603664363607373,1029.501228680665,6.616014269756677,0.9279034038316564,-244.78662000000003,113.99
Gryffindor,1,46502.0,-6.608834276839419,-1.08831102524061,4.204,-475.4580049720154,588.712266303403,-5.282672241250159,963.8653693121844,2.6891335602426154,-1.1679975391998163,-251.04179,156.78
Gryffindor,0,44314.0,-5.671740156456174,-8.207533901967956,3.785,-643.2946211666823,572.2814761469613,-5.1191657781301645,912.5344285881056,2.037925902923135,-1.7339686684361362,-258.02308,234.22
Hufflepuff,0,58813.0,4.797199544558962,-4.103783719215227,4.651,-565.707519530707,399.2003420093752,5.532849434803602,1056.768802317707,5.266346838767634,0.875349511698434,-244.35376,-28.92
Hufflepuff,1,28181.0,8.829186189749233,-5.5874721519619035,3.0410000000000004,-378.8377900263511,389.2985395157461,3.734386214516267,1028.2598458891612,3.575565658637035,-0.4112434443452184,-243.44863,76.9
Gryffindor,1,30151.0,-6.351586514314832,-6.815517915909855,5.194,15.366881103144348,593.5300792410737,-0.6715449650385157,975.7222725229084,7.846578438217907,-1.1663424935318245,-250.86038,126.4
Hufflepuff,1,59307.0,2.2373219421068327,-6.529188279676603,5.96,-577.5800963375425,417.04243098400144,5.648793719916228,1062.3734586855842,4.181109911008586,0.1191312505348614,-246.58042000000003,-37.49
Gryffindor,0,57434.0,-5.212369478782196,-4.803791190594106,4.9755221027479095,-245.93824049379955,636.5837145310724,-2.6313970419822605,986.349834708838,7.164328036768563,0.3716150276213169,-250.9352,136.15
Hufflepuff,1,49822.37380952381,7.755895655853102,-5.222870254920903,4.628,-530.3534257404099,378.4733850663932,1.9759685765262809,1047.5457256016757,2.2828147012293245,0.8918360540720053,-243.83142,56.03
Hufflepuff,0,36507.0,7.356246396261048,-3.773454214922188,3.831,-226.5426678267859,299.9832769012167,1.2431646648172716,1032.330124685435,0.7149437553624511,1.5436862580879402,-242.38598,-42.05
Hufflepuff,1,59027.0,5.331227844614902,-2.317256198759935,5.2360000000000015,-484.6585377079544,452.2738786659336,4.5353251707137625,1042.835447223118,4.631866430302416,-0.3698323831719682,-241.75746,4.19
Gryffindor,1,19066.0,-4.180734253509606,-6.387985824784483,7.63,-118.66855381990266,636.7778993933222,-2.6035196365876208,972.0783713647196,7.213115811304668,-1.6788870089825072,-247.10985,191.41
Hufflepuff,0,54856.0,5.570495182393367,-3.2394064682964965,4.9755221027479095,-580.2853524067573,437.8440073965872,4.08052091549356,1051.2493383276458,4.910110068517524,-0.1886392131781208,-242.41159,11.25
Hufflepuff,0,60061.0,5.41732133207793,-2.499337834632752,3.916,-720.861511173595,419.20884282098433,5.443663721534241,1063.5454097561087,6.524638714109836,1.445878499137887,-243.29223,-16.5
Hufflepuff,1,36793.0,3.052991454734104,-4.130167516417238,6.197,-480.56541206019233,451.9062485333192,6.494351040443215,1043.8999370830345,8.25431093996793,0.0032327707187294,-241.94141,2.5
Gryffindor,1,42630.0,-6.8130344570994925,-2.8378660683971852,4.3580000000000005,-422.53496929094575,576.2858997119117,-3.518111483882051,967.8860253264328,4.330139993545118,0.0045327550896835,-251.63444,139.18
Gryffindor,0,39603.0,-4.284523849094794,-5.076432132350707,5.254,-562.5140156977353,610.9198813895089,-5.025782253755974,965.4106914718976,4.809941653792787,-0.2650824694340689,-251.48852999999997,206.45
Gryffindor,1,49462.0,-4.1147017613078365,-3.897293771438892,4.746,-751.1361604475928,621.2612330860243,-6.34973300994116,964.0600757542616,3.962343724096239,0.5328063972806351,-252.15568,219.68
Hufflepuff,1,63699.0,5.736038751572963,-3.6981544073998247,4.029,-599.5757650831501,387.35136663385794,1.727201669666833,1062.3882450311337,2.1131766068350992,0.0512882143447996,-245.68924,1.54
Gryffindor,1,29622.0,-4.323345230473416,-4.57055910172768,6.563,-689.596105655867,596.1575494575895,-5.613959843687323,945.529967217945,2.759325820362084,-0.6709955346526018,-250.57557000000003,229.57
Hufflepuff,0,36880.0,4.8348196978722635,-4.817930618673,5.159,-333.104819961426,418.4577529258741,9.997830216832462,1029.712341730321,8.330518928763519,0.2810388986846031,-241.36018,-26.2
Gryffindor,1,28504.0,-5.956751404975267,-4.968785567163964,4.6339999999999995,-499.8189438409024,552.6515187224387,-4.785772194121387,924.9694562297392,2.048558857179051,1.1951443623939322,-255.28156,215.95
Hufflepuff,0,43236.0,5.6627926656060925,-6.628470690402407,6.229,-448.6625139895896,373.6693171012751,1.2431646648172716,1043.938329777161,5.16181600721443,-1.1692896158600536,-243.47607999999997,-25.27
Hufflepuff,0,54483.0,4.805572680387328,-6.304975109781776,7.501,-433.7154556740855,389.2053009082005,4.526551209902573,1047.366542861895,2.6885702391181603,0.5301255630235352,-244.04897999999997,-21.83
Hufflepuff,1,49822.37380952381,7.1703207871168395,-5.567097833110749,1.925,-407.27334848877314,449.1092096094355,5.798675396026454,1026.324832138678,8.267439680986891,-1.5257382839656173,-244.10252999999997,76.5
Hufflepuff,1,42562.0,4.754538763199951,-7.460655561705107,6.041,-727.6095568242772,382.600311868506,2.639862003799609,1070.365622572089,5.319072895719038,0.4801130461302026,-246.56118,21.06
Hufflepuff,1,67963.0,6.381638009666908,-3.0903700363381237,5.619,-574.1199946314033,430.0873281585602,2.461924846988948,1053.812376888593,2.346002939890657,1.363692950005983,-243.02315,7.54
Hufflepuff,0,49018.0,5.9495514512439325,-7.1295045392359615,7.026,-723.3451644138519,400.6480777629913,2.8681142799928434,1063.9989414285933,4.46816911518334,-0.6294251402812115,-244.91812,24.54
Hufflepuff,1,41618.0,5.294272716407911,-3.906564801176275,4.907,-490.4728401365088,386.4337750708654,4.796707487319532,1049.1901001322258,4.320063192568973,0.1844087610580604,-243.10557999999995,-1.98
Hufflepuff,1,46440.0,3.17321492253707,-4.3224990617562815,6.1770000000000005,-485.57315769819024,391.51052384298765,5.950994015594658,1054.707138919307,5.394657352540685,0.0544518817822843,-243.45066,-39.76
Hufflepuff,0,6407.0,6.079544376119992,-7.734238326036853,7.233,-393.2799378243233,391.5263350521888,5.609546807881338,1031.8274076188875,5.9663646772032966,-1.7689418332440106,-241.70486,58.73
Hufflepuff,1,40414.0,6.2911114689435506,-7.534635137796266,3.213,-202.8091957035153,283.8696087336624,3.969302000009869,1038.47165336542,-0.1864956093873795,-1.0013995734642809,-247.97369,-17.63
Gryffindor,0,50252.0,-4.984502791062876,-4.507681080371684,4.276,-814.2161857902672,610.2799707923567,1.2431646648172716,951.4782451701608,4.141884252852021,-1.3877007515035076,-253.84047,216.17
Hufflepuff,0,44387.0,2.3041025245565963,-6.811822459682173,6.665,-331.6653566733807,395.01514000869753,7.640106522211242,1043.3629971726486,6.544869462218517,0.6801837663494985,-244.73266,-48.73
Gryffindor,1,56746.0,-4.049053712215319,-8.425382284675731,3.92,-772.0903291350884,626.9812130921575,-4.954942647289737,940.6669430782008,5.3114637966794245,-1.2439918999311594,-256.79912,240.85
Hufflepuff,0,64893.0,3.1864418278650932,-3.9241615224906177,3.467,-606.4829845588422,461.2626553856917,4.232999284595883,1058.445387777596,7.769440531335538,-0.1395585404042009,-246.11037,0.78
Hufflepuff,1,41316.0,4.292571943402167,-5.3359081319423165,5.912000000000001,-569.6583322298177,372.97703820707915,8.877923064664298,1055.999284020744,4.181109911008586,1.0423646018849126,-242.93031,-53.9
Hufflepuff,0,55431.0,2.664776100715195,-5.425036971732012,7.103,-482.2066286068232,418.7204308752469,5.232296165824901,1053.5406788076957,5.375729723323302,0.8829501433598109,-244.34413,-33.88
Hufflepuff,0,58738.0,5.107171079854453,-5.507886502692499,5.561,-522.6393832910219,397.7118039517038,5.102263510337769,1053.228100805416,4.471533542283377,-0.6898109476996811,-244.74356,-20.94
Hufflepuff,1,46773.0,6.69788734413241,-4.720090214862,5.206,-768.0233696060183,415.001099890566,4.209252835228091,1062.9894638192095,6.1931747233186245,-0.60437445043786,-243.20593,26.94
Hufflepuff,0,48745.0,2.198892130854388,-6.254850371120691,7.183,-607.6869359674475,408.25978443942927,5.67985400876672,1064.4246646433548,7.1028821575520125,-0.5777771238096029,-244.97887000000003,-34.99
Gryffindor,0,50332.0,-5.8126342008269845,-7.386147903861419,2.949,-761.9776127657018,601.028420609672,-5.204115373285797,916.7977635889624,3.609409658842453,0.6489782092768511,-258.2564,243.22
Gryffindor,1,67603.0,-6.855740092612716,-6.345014997987944,3.2110000000000003,-108.57469456382528,617.5538107608605,-1.740120578093153,955.817690516378,5.799411588534659,-1.322509568722053,-255.11472,121.4
Hufflepuff,0,39461.0,3.806223340179368,-6.494195278990311,6.319,-435.7976473381101,374.74771957905335,11.479369137421353,1012.1550506680401,8.918863221395426,0.13320204809917,-242.67486,-76.2
Hufflepuff,1,33198.0,5.574775411439235,-5.8711026821105765,5.614,-794.576117846254,441.5592176143104,7.786242110704107,1058.6547429467978,11.055915327327554,0.5482032833781091,-242.27244,23.07
Hufflepuff,0,37715.0,4.642110002526162,-7.627086353490252,7.635,-491.016570058676,413.953832355,3.956411359357904,1047.265559766112,5.027625016894244,-1.7189134223141485,-244.18449,25.85
Gryffindor,0,48680.0,-6.650035409294263,-5.532228659619129,3.665,-523.6174937574626,604.494339305627,-4.002050289055127,929.1193411592484,3.962242440369355,-2.16234658461174,-255.33072,197.44
Gryffindor,1,64844.0,-4.188551242485802,-2.3958454576835027,4.9755221027479095,-653.0720304670358,618.7440461453785,-6.161052791802242,969.9783752830868,2.22583587015368,-0.5055707342029225,-250.99011,176.49
Gryffindor,0,48330.0,-7.440085182148013,-5.0998015801708885,3.52,-546.6848427925959,567.1092438808364,-3.0905618131566888,935.3347223059344,3.644899504448004,-0.2434252971477611,-255.70319,161.23
Hufflepuff,1,34156.0,6.0253719748078085,-6.039817376579277,3.623,-170.3276122913499,351.05527687569503,7.194717780296362,1023.3644359393028,3.694170629937207,-0.1522920233973722,-244.3345,-10.45
Hufflepuff,1,66820.0,7.499252621100725,-3.6865910441136585,4.5280000000000005,-748.7728134234062,377.80979775736336,2.435964798700377,1069.5917241921902,2.1661376380959965,0.9290558192718282,-244.50326,-2.39
Hufflepuff,0,17333.0,5.926021223903318,-6.7346242706271084,2.925,-298.5121987308118,385.2992867359632,5.957954966954419,1028.713658515917,6.715939284802044,0.2721050571632995,-244.73169,49.93
Hufflepuff,0,45201.0,4.7643013450375165,-5.782619144690282,3.5639999999999996,-403.12972571041206,424.6305696259776,3.1666560176993435,1040.9172866274332,5.246785778104637,0.2671471810564115,-246.19964,40.48
Hufflepuff,1,36712.0,5.246918827031601,-5.39565661806701,4.55,-520.5894983985091,439.8788953579015,3.7386209514920026,1044.8076899719506,6.6764793264601705,0.0746853346285099,-244.13598,53.73
Hufflepuff,0,60468.0,6.451870362018839,-3.393772265706463,3.06,-633.52699920187,400.45995330802185,5.925805664204661,1056.174373592766,5.8156944756192015,-0.1905369758376172,-244.09869,-15.19
Gryffindor,0,21274.0,-4.93204934030035,-7.869513828347423,6.5329999999999995,-226.24299918946255,564.6225020399143,-3.3963162589976466,941.5808131771378,3.2111026319264666,-0.07707338039319,-251.85291,194.36
Hufflepuff,1,84689.0,4.5911144534302295,-3.6557981273163658,3.84,-761.2798260710967,387.6582358218795,1.2431646648172716,1080.7444011326563,3.230488577394381,-0.743656355630929,-247.5064,-44.9
Hufflepuff,0,49412.0,8.927738749697923,-5.53423992465536,3.175,-469.6187994214027,382.3908315167381,2.6526061682192426,1040.2709936278468,4.181109911008586,-0.3552216983042149,-244.92423,51.61
Hufflepuff,0,44926.0,6.005068684102984,-6.417789060982134,5.567,-803.555855890684,382.6814264919278,4.704956039586188,1071.5381862760162,6.503348248481489,0.0183456860042215,-244.86751,6.37
Gryffindor,1,39620.0,-7.3203547339225326,-0.9114672493805624,5.565,45.6434928294545,592.5766320388549,-3.1474488903863813,966.2681350316732,2.8054199187129156,0.2531232824681196,-247.79105,107.0
Hufflepuff,0,67734.0,5.353447564347258,-4.92403637026018,6.492000000000001,-581.3765601336928,435.95286520757486,5.166393686778326,1052.875711359919,4.938398597947186,0.4723139855496096,-243.4791,-17.62
Gryffindor,0,54014.0,-4.914986828305056,-5.1446993059416375,4.479,-499.53287267931125,628.2401323869243,-6.059571517599079,932.3930323233948,2.462837455600332,0.9047969054452076,-254.05671,227.95
Hufflepuff,0,25124.0,4.706565677551335,-7.044890765114412,3.517,-194.202538799089,352.8471790196822,6.70888486199224,1028.4207203879646,5.148515137483498,-1.2636597012063049,-245.66274,1.62
Hufflepuff,1,59373.0,4.217692877949372,-3.794956683045157,7.067,-613.212144226261,380.8913446622989,6.45232571770055,1063.5363284967598,4.447282274165902,-0.8588025271739921,-242.53668,-66.72
Hufflepuff,0,29261.0,8.361642264560599,-6.3269857738431385,2.651,-288.0294399025967,358.42320819029334,3.6724907310802646,1027.2653457734214,2.4006246999676053,1.7942872420811151,-244.96681,59.36
Gryffindor,0,45150.0,1.2185014320955452,-4.968785567163964,4.812,-722.078242249265,552.9393513851658,-4.1950895511404624,958.0280008357516,3.1662600952964026,-0.3683166347331874,-253.88363,167.75
Hufflepuff,1,58564.0,1.4988008145152083,-5.7959217468758135,6.091,-677.532328483213,407.6347584815886,6.0522698595045865,1071.9203614750406,7.9627071445638675,1.059869957201503,-246.34716,-55.35
Gryffindor,0,54654.0,-3.4730187614651484,-6.218990839137041,5.407,-509.8138976383409,637.6826449881041,-5.047480549902853,963.767015525071,4.757360053916623,-1.1317687492740904,-252.19928,207.54
Gryffindor,0,64291.0,-5.610499111281979,-4.177877440443306,4.042,-529.2622209714003,594.3636927397704,-5.396257969664687,942.5914048609724,1.4078445433917608,-0.634336892730045,-254.57294,175.15
Hufflepuff,1,57712.0,6.006892991609679,-5.699456905469365,5.824,-419.66254227427146,383.7704562323709,1.2431646648172716,1043.2020984131966,3.539600951342048,0.3741922555811082,-243.80428,-30.5
Hufflepuff,1,13760.0,4.071564892419808,-6.8034746565145285,2.8480000000000003,-166.61989547545988,403.0186607094552,11.889712754042709,1015.7477689068824,11.296822857503884,1.0075144672467278,-243.35915,-4.69
Hufflepuff,1,61581.0,4.882572882916699,-4.5278006162280215,5.4979999999999976,-390.2246708469572,383.1755476596521,4.713770083373984,1046.2831789425593,2.3283639263530804,0.2143834955514136,-244.42403,-35.68
Hufflepuff,0,30886.0,1.2185014320955452,-7.142218743819988,4.158,-294.6546295595972,358.6528504598957,4.253626528904881,1028.1843024920206,2.4271812716394883,-1.6228172372537646,-244.69824,43.98
Gryffindor,1,40074.0,-5.869778897635538,-6.00473294286454,4.132,-658.6911150662166,572.7279176483212,-5.203977462263577,929.558008547847,2.4807558424003866,-2.3604195403774924,-255.57869,217.21
Hufflepuff,1,59516.0,3.613320996235217,-7.315703685555444,7.437,-507.5842926008039,458.53898590096526,2.778834081793614,1050.0124295391245,5.112698579216135,-0.07113180682632425,-245.72159,21.1
Gryffindor,0,53021.0,-5.677365110736727,-6.402052369010089,3.688,-484.8564202753364,601.0621258458191,-5.4250395378381535,922.0285469562244,1.9914290776244803,-0.5004472106286684,-256.25905,217.11
Hufflepuff,0,46522.0,1.3289928929088228,-4.627314628432994,6.461,-562.7855291545286,444.6604652050081,4.322091661440819,1059.0399370120754,7.412219133399504,-1.7779230862778796,-244.55377,-9.35
Gryffindor,0,67745.0,-4.991925108704158,-4.948341411728032,2.565,-848.9967296016632,611.0161622649158,-8.431116672589212,910.7900881234528,-0.3680215448133168,0.3112918587154987,-258.32358999999997,260.78
Gryffindor,1,35333.0,-3.570549422972838,-5.9375284796505206,6.015,-841.0782955506917,587.5668387733423,-6.826929878408471,940.37154338606,1.8527564806336847,0.2656864925235966,-252.9919,254.65
Hufflepuff,0,40847.0,3.335736204247824,-4.355695809472692,6.651,-476.4923167484759,417.6517443932835,7.400263501950008,1049.2384638071926,7.260950565575171,-0.6693829374586465,-241.89069,-31.61
Gryffindor,0,45424.0,-6.050627244244393,-6.594102760011902,4.007,-703.2239535554088,557.6415340028766,-4.523832704397145,929.1686627125816,2.400343765727809,0.0527467444739908,-256.66294,200.54
Gryffindor,0,65467.0,-6.180161180423785,-2.3918827926487527,4.092,-499.1213697139947,632.9842851592583,-4.500631241462612,958.0481088556404,3.9634512037425313,0.146778176958873,-252.27461,159.24
Hufflepuff,0,38905.0,8.464088897532653,-6.0466751279736615,4.436,-210.64861734684445,350.3018425725158,7.355801682031196,1020.3500392458787,2.329075877047015,0.7224864448872115,-242.5815,-2.45
Hufflepuff,1,55488.0,1.2185014320955452,-5.360545433303648,3.1239999999999997,-405.1078460921711,302.56240901356443,5.907414766262535,1055.6328612799514,2.1724855032868327,1.6645872395369026,-246.84899,-64.68
Hufflepuff,0,27637.0,7.475348695553915,-7.242101816550115,3.797,-334.00472305169563,315.70420686755614,3.7908390171028414,1037.9727782560392,1.5245855907549326,-0.2225006050654608,-245.76833,27.57
Hufflepuff,1,66513.0,3.5264274777773053,-2.7266070441113275,5.086,-381.4765683369492,397.9619765623471,5.755301033884662,1048.025473659856,3.412109944056399,2.2227143199458723,-243.73945,-62.43
Hufflepuff,1,47974.0,4.645922653342024,-5.7463348567500105,5.362,-480.6941997739891,395.0876144687507,4.324788107550718,1050.8919225738928,4.558548069566472,0.8473708370722435,-245.02155,-1.47
Gryffindor,1,54085.0,-6.279349907173388,-2.784625454456463,5.109,-296.83400728651964,563.656878963847,-5.136535223203857,945.2472353798128,-0.4275821868637179,-0.2938234470217553,-252.16262000000003,142.1
Hufflepuff,0,40911.0,6.372209361914518,-5.622372452094488,4.235,-208.6014754919954,396.49687630181,5.72079959242632,1023.4361194875412,3.6779910687594617,-0.5611337507459249,-243.6513,16.24
Hufflepuff,1,27677.0,4.188706486308817,-6.076215383618213,2.336,-297.5488744977255,353.91400224442214,8.527863134419263,1036.6063189306312,7.561969423312504,0.4058184432722217,-245.69303,-21.8
